J1,J2,J3,J4,J5
0.21509625,-0.08614095,-0.52230263,0.14175625,-0.12757435
0.21285599,-0.08787183,-0.52132756,0.14152347,-0.13637508
0.21021156,-0.09038161,-0.51949942,0.14152007,-0.14404032
0.20747338,-0.09255166,-0.51736301,0.14128365,-0.15185565
0.20538627,-0.09478933,-0.51497340,0.14081769,-0.15846521
0.20335671,-0.09648192,-0.51282465,0.14015566,-0.16360420
0.20139724,-0.09790396,-0.51023257,0.13933390,-0.16899829
0.19878292,-0.10012940,-0.50693589,0.13864712,-0.17392950
0.19760209,-0.10180554,-0.50317287,0.13806812,-0.17846639
0.19666037,-0.10462941,-0.49894679,0.13728377,-0.18263821
0.19523792,-0.10629825,-0.49515545,0.13630247,-0.18640439
0.19395337,-0.10947995,-0.49114317,0.13559949,-0.18966617
0.19355668,-0.11238990,-0.48666856,0.13468823,-0.19231319
0.19272204,-0.11597056,-0.48248291,0.13356145,-0.19370937
0.19194181,-0.11887436,-0.47806093,0.13193206,-0.19423606
0.19109082,-0.12180642,-0.47331882,0.13015328,-0.19361192
0.18944415,-0.12417057,-0.46814567,0.12850091,-0.19263132
0.18835278,-0.12723823,-0.46345028,0.12712954,-0.19232067
0.18752882,-0.13010043,-0.45820725,0.12557235,-0.19102654
0.18661556,-0.13297746,-0.45312938,0.12415926,-0.19001853
0.18599689,-0.13579002,-0.44822046,0.12272651,-0.18923819
0.18465006,-0.13833949,-0.44308624,0.12114916,-0.18860559
0.18454249,-0.14163110,-0.43765488,0.11944661,-0.18753150
0.18434724,-0.14431168,-0.43242303,0.11775645,-0.18762772
0.18405850,-0.14799255,-0.42700142,0.11587454,-0.18775503
0.18302523,-0.15107109,-0.42132333,0.11383556,-0.18730983
0.18146755,-0.15426733,-0.41604301,0.11151189,-0.18638483
0.17967500,-0.15609524,-0.41049942,0.10939957,-0.18570819
0.17772622,-0.15845360,-0.40469882,0.10715976,-0.18524735
0.17692672,-0.15998156,-0.39922255,0.10496250,-0.18506503
0.17598060,-0.16167144,-0.39368477,0.10265052,-0.18521167
0.17491320,-0.16326278,-0.38787585,0.10050257,-0.18506444
0.17374991,-0.16533540,-0.38214102,0.09825754,-0.18536775
0.17251609,-0.16785026,-0.37687144,0.09586680,-0.18477970
0.17123711,-0.17018534,-0.37082809,0.09342992,-0.18540144
0.17055485,-0.17231947,-0.36465836,0.09079083,-0.18567149
0.16974972,-0.17557383,-0.35812923,0.08845061,-0.18675533
0.16885233,-0.17786177,-0.35241824,0.08607545,-0.18808129
0.16789331,-0.18049923,-0.34603310,0.08331352,-0.18976887
0.16616578,-0.18254074,-0.33962494,0.08073836,-0.19263154
0.16356380,-0.18424737,-0.33314866,0.07801624,-0.19453996
0.16133022,-0.18557413,-0.32652444,0.07534850,-0.19688970
0.15874040,-0.18622804,-0.32011887,0.07295716,-0.19796251
0.15581989,-0.18733424,-0.31436947,0.07044083,-0.19928993
0.15259424,-0.18751244,-0.30779180,0.06789880,-0.20067690
0.14908899,-0.18882778,-0.30091882,0.06533115,-0.20272838
0.14841218,-0.18932521,-0.29441023,0.06241444,-0.20338644
0.14686468,-0.19033757,-0.28853944,0.05914176,-0.20331055
0.14449824,-0.19121151,-0.28181034,0.05586664,-0.20243502
0.14141230,-0.19277127,-0.27511066,0.05261508,-0.20133394
0.13757208,-0.19362214,-0.26901168,0.04959030,-0.20040646
