J1,J2,J3,J4,J5
0.18337440,-0.00191401,-0.27096328,0.21122377,0.03688185
0.18678568,-0.00306856,-0.27004611,0.21001671,0.03920414
0.19037059,-0.00396609,-0.26893401,0.20938314,0.04142281
0.19328225,-0.00539862,-0.26852375,0.20852856,0.04352727
0.19637169,-0.00646521,-0.26802030,0.20665777,0.04550768
0.19957021,-0.00796545,-0.26740530,0.20544328,0.04735497
0.20203871,-0.00900576,-0.26666114,0.20408849,0.04906080
0.20463613,-0.01039292,-0.26592019,0.20349744,0.05061762
0.20652600,-0.01201630,-0.26609179,0.20365705,0.05201861
0.20857011,-0.01299690,-0.26546854,0.20378648,0.05325772
0.20993501,-0.01415567,-0.26496172,0.20402963,0.05432965
0.21148570,-0.01461986,-0.26378286,0.20453024,0.05522987
0.21239212,-0.01444053,-0.26361293,0.20620801,0.05595458
0.21352291,-0.01444338,-0.26274064,0.20814092,0.05650076
0.21405180,-0.01376018,-0.26284954,0.21033227,0.05686614
0.21485135,-0.01322233,-0.26223069,0.21278526,0.05704921
0.21509945,-0.01196706,-0.26257014,0.21627903,0.05704921
0.21567306,-0.01005510,-0.26216137,0.21990016,0.05686614
0.21575460,-0.00832142,-0.26269290,0.22351097,0.05650076
0.21622573,-0.00590668,-0.26323667,0.22697335,0.05517864
0.21627380,-0.00365079,-0.26379105,0.23029794,0.05381871
0.21678558,-0.00069911,-0.26528060,0.23349476,0.05241565
0.21680449,0.00210391,-0.26678944,0.23642404,0.05018917
0.21629743,0.00560853,-0.26817873,0.23909451,0.04727660
0.21615475,0.00896619,-0.26945984,0.24073806,0.04458379
0.21557273,0.01302314,-0.27064505,0.24212943,0.04131681
0.21544719,0.01692702,-0.27252358,0.24326649,0.03837570
0.21575600,0.02152052,-0.27341694,0.24414644,0.03573679
0.21570827,0.02594787,-0.27411607,0.24554159,0.03337796
0.21621290,0.03027258,-0.27541265,0.24668017,0.03050266
0.21555988,0.03455252,-0.27563044,0.24849077,0.02800841
0.21543162,0.03884004,-0.27648768,0.25005957,0.02586930
0.21504079,0.04395817,-0.27708542,0.25047192,0.02406113
0.21530010,0.04903220,-0.27822655,0.25050497,0.02256137
0.21527945,0.05410752,-0.27824587,0.25093487,0.02134922
0.21497278,0.06000051,-0.27887228,0.25006825,0.02040557
0.21529807,0.06583022,-0.27921754,0.24960431,0.01971303
0.21533056,0.07241213,-0.28009480,0.24784762,0.01925588
0.21506946,0.07886452,-0.27984920,0.24649532,0.01902013
0.21543808,0.08522633,-0.27929443,0.24555101,0.01899348
0.21551690,0.09230810,-0.27924451,0.24410067,0.01916534
0.21531045,0.09922361,-0.27804506,0.24293029,0.01952682
0.21482216,0.10678355,-0.27651015,0.24113211,0.02007073
0.21483023,0.11410206,-0.27545398,0.23949815,0.02079158
0.21534434,0.12121449,-0.27322218,0.23712650,0.02168560
0.21468036,0.12892836,-0.27155390,0.23403893,0.02275069
0.21454661,0.13635497,-0.26879454,0.23118085,0.02398649
0.21495764,0.14430314,-0.26668307,0.22765447,0.02539431
0.21423431,0.15188569,-0.26434064,0.22348572,0.02697719
0.21408981,0.15991315,-0.26088822,0.21962422,0.02873985
0.21376771,0.16750024,-0.25806424,0.21532559,0.03068872
0.21328634,0.17468363,-0.25498912,0.21076933,0.03283194
0.21343887,0.18227288,-0.25155878,0.20690973,0.03517935
0.21254876,0.18938215,-0.24781795,0.20300753,0.03774248
0.21233191,0.19682387,-0.24381067,0.19924775,0.04053459
0.21188524,0.20371519,-0.23943125,0.19659051,0.04357060
0.21122961,0.21009582,-0.23549837,0.19415364,0.04686718
0.21038446,0.21677893,-0.23206255,0.19183007,0.05044267
0.21014394,0.22365879,-0.22825690,0.19043697,0.05339194
0.20960820,0.22985993,-0.22413872,0.18909799,0.05650400
0.20880109,0.23620576,-0.21976440,0.18771158,0.05979342
0.20774493,0.24260090,-0.21596529,0.18539894,0.06235113
0.20723647,0.24818052,-0.21187924,0.18389748,0.06496193
0.20560239,0.25300288,-0.20834403,0.18232556,0.06671089
0.20456141,0.25790021,-0.20450376,0.17979999,0.06837678
0.20243703,0.26278645,-0.20042634,0.17805365,0.06996357
0.20094472,0.26758236,-0.19617827,0.17542422,0.07055122
0.19840474,0.27143952,-0.19167568,0.17364137,0.07091319
0.19652937,0.27443299,-0.18698229,0.17181554,0.07104798
0.19441161,0.27741230,-0.18308552,0.16905537,0.07095503
0.19284384,0.27953300,-0.17912962,0.16708547,0.07063471
0.19107340,0.28165045,-0.17503330,0.16593608,0.07008834
0.18912186,0.28292629,-0.16993760,0.16471913,0.06931821
0.18778503,0.28422213,-0.16559942,0.16332059,0.06832751
0.18538845,0.28470603,-0.16130546,0.16254950,0.06712041
0.18364953,0.28524622,-0.15711661,0.16152023,0.06570203
0.18089020,0.28501755,-0.15294287,0.16012080,0.06407841
0.17882428,0.28489524,-0.14884150,0.15916198,0.06225655
0.17669530,0.28406140,-0.14486793,0.15868464,0.06024440
0.17452104,0.28262264,-0.14092652,0.15873569,0.05805086
0.17309353,0.28146118,-0.13784470,0.15766701,0.05568574
0.17151049,0.27976650,-0.13490437,0.15722148,0.05315986
0.16979289,0.27842891,-0.13216136,0.15574585,0.05048491
0.16888505,0.27664620,-0.12952018,0.15420201,0.04767360
0.16711175,0.27531725,-0.12780820,0.15262417,0.04473952
0.16526446,0.27364853,-0.12615798,0.15104415,0.04169726
0.16413274,0.27254775,-0.12540069,0.14949125,0.03856232
0.16296087,0.27123052,-0.12467247,0.14799234,0.03535115
0.16176721,0.26983789,-0.12388273,0.14657183,0.03208118
0.16134417,0.26836228,-0.12386321,0.14602761,0.02877073
0.16078965,0.26679671,-0.12375018,0.14468649,0.02543912
0.16012464,0.26605994,-0.12345292,0.14334132,0.02210657
0.15936808,0.26445365,-0.12302666,0.14278224,0.01879428
0.15931275,0.26367387,-0.12252344,0.14225335,0.01552439
0.15828080,0.26279962,-0.12276800,0.14177206,0.01231996
0.15798585,0.26183558,-0.12288927,0.14120390,0.00920503
0.15844677,0.26078704,-0.12371391,0.14056079,0.00620457
0.15798782,0.25965992,-0.12437255,0.13985176,0.00334448
0.15832469,0.25768468,-0.12476818,0.13908309,0.00065164
0.15777725,0.25563571,-0.12572518,0.13918334,-0.00184614
