J1,J2,J3,J4,J5
-0.07612228,0.00000000,-0.09641266,35.62090302,-0.00058045
0.25108719,0.00058204,71.46352386,71.48462677,0.00000070
0.11833954,0.00058097,-0.42900085,-0.14104462,36.03840637
-1.59432983,-0.00116943,-36.48000717,-37.32237625,36.47825623
-1.44185257,-0.00006881,-0.22036362,33.19483948,-34.41395569
1.42633438,0.00053267,0.75168228,35.71263504,1.02586365
1.29615021,-0.00058073,0.39480972,-34.77099991,35.60597229
-0.17852783,0.00000000,-0.10467148,-35.78292847,-0.17736435
-0.17291260,0.00000000,-0.08834076,35.40776825,-0.17232513
0.46641159,0.00000000,0.13079453,-0.16945267,-35.57913971
0.77526474,0.00000000,1.04216003,-36.45710373,-0.41226959
-0.00231552,0.00000000,-34.19152451,-0.79673767,35.38864899
-0.16117477,0.00058618,-0.23844147,-0.32444382,-34.98685074
-1.20845795,0.00002769,69.88335419,33.47049713,-35.22628784
-1.79423904,-0.00056835,0.07553864,0.03157425,0.00056835
-35.16429138,0.00118003,-69.60440063,-68.64038086,-0.00118003
-1.19906998,0.00005547,-33.88314438,-1.20151138,-0.00005547
33.56960297,-0.00113786,35.25109100,68.67031860,0.00113786
-0.20033264,0.00000000,68.64958954,-0.43151474,0.00000000
0.55784225,0.00056235,1.00238800,-35.88305664,0.00000000
1.56209946,0.00000137,-68.86368561,33.63999176,-0.00056749
0.65667725,-0.00056107,0.88367844,-0.87913132,0.00002737
-36.29133606,0.00058498,34.80969238,-70.62705231,-0.00000463
-0.24493408,0.00000429,-35.65196991,-35.79227829,-0.00058490
35.63242722,-0.00058203,-0.08787918,35.63592148,0.00116127
0.34397888,0.00000000,71.26660156,35.51834869,0.00057924
0.64830399,-0.00058624,0.55638885,-1.01417160,0.00000608
-34.94799423,0.00053999,-70.41344452,-0.86164474,0.00002560
0.94439697,0.00054399,0.32221222,1.13687515,0.00002239
71.57202148,-0.00058285,35.46321106,1.17869568,-0.00000106
0.15233231,-0.00057805,0.23960876,-0.06464386,0.00057058
-71.26615143,0.00058678,-0.18380356,-0.20988846,-0.00000785
-0.03211212,0.00058322,-35.68445206,-0.21043015,-0.00174534
35.90393829,34.52292633,-0.40483475,0.18704605,0.00115645
0.46180344,34.82730103,35.44315338,0.46535492,0.00006027
0.12291718,-34.97179794,-35.02639008,35.02629852,-0.00110637
-1.24080658,-1.28247833,-0.42171478,0.42274857,0.00058719
-1.64102554,33.70552826,33.79017639,-69.00866699,0.00000000
1.14627838,1.14627838,-0.62130356,2.64692307,0.00059004
1.43966675,1.43966675,0.33907700,71.79214478,0.00058178
-36.00331879,-0.05308533,-0.15867233,-0.05621338,-0.00116889
-0.11395645,0.03909302,0.11434555,-36.06340408,-0.00000213
35.89490891,-0.02845764,-35.71623993,-0.09115982,0.00058542
-0.15797424,35.64506912,-0.08160782,-35.80945206,-0.00058293
-0.12590790,0.11563110,35.99321747,-0.34495544,0.00000000
0.23362732,-35.53118515,-35.55784988,71.32032776,0.00000000
0.17872620,0.17814636,-35.66539383,35.66307449,0.00000000
-0.09690857,-35.72050858,35.69089508,-35.68509674,0.00000000
-0.11445999,-0.04965210,35.67251968,-71.37510681,0.00000000
-0.94570541,35.99952316,-0.36528015,-0.87918091,0.00058161
-0.98796844,0.47603607,-0.47318268,35.01068878,0.00001989
0.88856125,-0.15753937,0.15980148,-35.22389984,-0.00115533
0.99174500,-36.11329651,0.49679184,-34.86276245,-0.00000318
0.04367447,-0.19732285,0.17462540,0.00000296,0.00000074
