J1,J2,J3,J4,J5
0.24172634,-0.20709221,-0.59833562,0.14100447,0.19697265
0.24382453,-0.19829985,-0.59586823,0.14196783,0.19902274
0.24471129,-0.18306774,-0.59438801,0.14293833,0.20033237
0.24655591,-0.17320806,-0.59341079,0.14385420,0.20165062
0.24713911,-0.15806387,-0.59253281,0.14418091,0.20344312
0.24863017,-0.14772755,-0.59132558,0.14426540,0.20582339
0.24891555,-0.13248499,-0.59065050,0.14405085,0.20921272
0.25027934,-0.11726070,-0.59043980,0.14446490,0.21030077
0.25055224,-0.10235725,-0.58836323,0.14530218,0.21209256
0.25211436,-0.08842538,-0.58648157,0.14465399,0.21362601
0.25253758,-0.07750058,-0.58414888,0.14402522,0.21668553
0.25291133,-0.06641866,-0.58259547,0.14324079,0.22000085
0.25441128,-0.05843351,-0.57941210,0.14379868,0.22200865
0.25602394,-0.05116810,-0.57583797,0.14382656,0.22402509
0.25692564,-0.04571896,-0.57292914,0.14300439,0.22632077
0.25711641,-0.04097695,-0.57057267,0.14245871,0.22944127
0.25659621,-0.03801579,-0.56885487,0.14091986,0.23261642
0.25536504,-0.03570357,-0.56494892,0.13846083,0.23567703
0.25342295,-0.03789351,-0.56266445,0.13539822,0.23872495
0.25335133,-0.03682538,-0.55961198,0.13305470,0.24161513
0.25190932,-0.04011834,-0.55439180,0.13159727,0.24512002
0.25156307,-0.04015588,-0.54966170,0.13050425,0.24841371
0.25097522,-0.04450046,-0.54566360,0.12942159,0.25096661
0.24925770,-0.04537959,-0.53968561,0.12813230,0.25345394
0.24987258,-0.04917070,-0.53430772,0.12783626,0.25733337
0.24750711,-0.05303027,-0.52869916,0.12806073,0.26048294
0.24503621,-0.05578137,-0.52283722,0.12854406,0.26341558
0.24339402,-0.05842987,-0.51792461,0.12945105,0.26449531
0.24073531,-0.05977602,-0.51424301,0.12993371,0.26470283
0.23928490,-0.06080288,-0.51062417,0.13000721,0.26245865
0.23684098,-0.05878932,-0.50824052,0.13106480,0.25989407
0.23516133,-0.05756273,-0.50657773,0.13213447,0.25584066
0.23361211,-0.04978764,-0.50586504,0.13236521,0.25037614
0.23220478,-0.04854974,-0.50455552,0.13298012,0.24431716
0.23095088,-0.04150192,-0.50434935,0.13322684,0.23822980
0.22986189,-0.03866841,-0.50578785,0.13376288,0.23168515
0.22894932,-0.03117224,-0.50660729,0.13472590,0.22478318
0.22915880,-0.02724755,-0.50810999,0.13602017,0.21700077
0.22894536,-0.02573709,-0.50929922,0.13659689,0.20887770
0.23008978,-0.02518342,-0.51181698,0.13667853,0.20050283
0.23041324,-0.02595284,-0.51472265,0.13735169,0.19196503
0.23122948,-0.02675434,-0.51896882,0.13778362,0.18335314
0.23349564,-0.02980387,-0.52351463,0.13812318,0.17475604
0.23456579,-0.03330486,-0.52738655,0.13693726,0.16827098
0.23380612,-0.03752939,-0.53244972,0.13576077,0.16256912
0.23434104,-0.04152921,-0.53599375,0.13449728,0.15777513
0.23393421,-0.04746494,-0.53915429,0.13346449,0.15338497
0.23477596,-0.05403476,-0.54232496,0.13297710,0.14996709
0.23462994,-0.06121647,-0.54568338,0.13322426,0.14763494
0.23521945,-0.06372659,-0.54614598,0.13446611,0.14650194
0.23494197,-0.07095962,-0.54741406,0.13585845,0.14649169
0.23597635,-0.07492784,-0.54945433,0.13717881,0.14664215
0.23607475,-0.08124368,-0.54876584,0.13855924,0.14749280
0.23612523,-0.08543880,-0.54745233,0.14043921,0.14929511
0.23746514,-0.09185527,-0.54780662,0.14326914,0.15242375
0.23820110,-0.09689383,-0.54671162,0.14553942,0.15403950
0.24047107,-0.09979175,-0.54416943,0.14687961,0.15556441
0.24165966,-0.10172598,-0.54240924,0.14724810,0.15534730
0.24267797,-0.10259388,-0.54147142,0.14680927,0.15557353
0.24488232,-0.10324703,-0.54013216,0.14693063,0.15461387
0.24490494,-0.10133353,-0.53956133,0.14717764,0.15445070
0.24680483,-0.10237110,-0.53857875,0.14689055,0.15308830
0.24741158,-0.10291898,-0.53674358,0.14646465,0.15143971
0.24843691,-0.10423393,-0.53471112,0.14645609,0.14951602
0.25076893,-0.10411032,-0.53395301,0.14566760,0.14802933
0.25309393,-0.10345137,-0.53238928,0.14597973,0.14641804
0.25538889,-0.10443996,-0.53081495,0.14626417,0.14476074
0.25856486,-0.10361362,-0.53082466,0.14586808,0.14307964
0.26097459,-0.10381781,-0.53157085,0.14500748,0.14139694
0.26261798,-0.10149201,-0.53348082,0.14323191,0.13973488
0.26256099,-0.10103612,-0.53446734,0.14189209,0.13811566
0.26300544,-0.09935264,-0.53606635,0.14076556,0.13656150
0.26301718,-0.09865865,-0.53780001,0.13956943,0.13509460
0.26083848,-0.09678268,-0.53981900,0.13792285,0.13373719
0.25995034,-0.09576504,-0.54347122,0.13696833,0.13251148
0.25895163,-0.09325751,-0.54683059,0.13499983,0.13143969
0.25784236,-0.09275675,-0.54793459,0.13453968,0.13054401
0.25755662,-0.09081439,-0.54973054,0.13423432,0.12984668
0.25589257,-0.08843815,-0.55055380,0.13503173,0.12936990
0.25507510,-0.08563445,-0.55054349,0.13548675,0.12913591
0.25448179,-0.08296780,-0.55142254,0.13575676,0.12916689
0.25274602,-0.08064918,-0.55008847,0.13694067,0.13050511
0.25116998,-0.07743322,-0.54779738,0.13859454,0.13221362
0.25069937,-0.07679242,-0.54643816,0.14040285,0.13375317
0.24914378,-0.07442942,-0.54369527,0.14214411,0.13523474
0.24900217,-0.07470942,-0.53892571,0.14288326,0.13529864
0.24813774,-0.07155620,-0.53212297,0.14367694,0.13470155
0.24591959,-0.07097615,-0.52690876,0.14383627,0.13350825
0.24458408,-0.06981030,-0.52241594,0.14489280,0.13278157
0.24287501,-0.06933825,-0.51789796,0.14575605,0.13181303
0.24070446,-0.06824145,-0.51423407,0.14629976,0.12986064
0.23773828,-0.06876919,-0.50999326,0.14664239,0.12707125
0.23583545,-0.06979045,-0.50736988,0.14673539,0.12496597
0.23548606,-0.07109625,-0.50637484,0.14610408,0.12236524
0.23486790,-0.07366441,-0.50556695,0.14581919,0.11976650
0.23485354,-0.07622643,-0.50499660,0.14585891,0.11665174
0.23530865,-0.07882867,-0.50504750,0.14529940,0.11309819
0.23567237,-0.08015681,-0.50488722,0.14543702,0.10872814
0.23624495,-0.08116968,-0.50543779,0.14402622,0.10423631
0.23539053,-0.08096480,-0.50611001,0.14259364,0.09993032
0.23625657,-0.08297122,-0.50639999,0.14072718,0.09667172
0.23571862,-0.08280045,-0.50844777,0.13801481,0.09300795
0.23507893,-0.08484098,-0.51091820,0.13492338,0.08994865
0.23481606,-0.08563038,-0.51448697,0.13072246,0.08635852
0.23495299,-0.08783733,-0.51721221,0.12686960,0.08236369
0.23412308,-0.08708472,-0.51918989,0.12286770,0.07808077
0.23362859,-0.08822410,-0.52032667,0.12016477,0.07318100
0.23348098,-0.08779300,-0.52228665,0.11794459,0.06930044
0.23333515,-0.08581925,-0.52434140,0.11624549,0.06532615
0.23226851,-0.08443825,-0.52568364,0.11426858,0.06184239
0.23062617,-0.08096922,-0.52692372,0.11278810,0.05837043
0.23024182,-0.08021875,-0.52732718,0.11244076,0.05505467
0.23110397,-0.07729078,-0.52704358,0.11190041,0.05028668
0.23135591,-0.07657383,-0.52661890,0.11206691,0.04522443
0.23192023,-0.07371276,-0.52494961,0.11228627,0.04034321
0.23465365,-0.07303914,-0.52334106,0.11330274,0.03574389
0.23553547,-0.07022201,-0.52155256,0.11445937,0.03089865
