J1,J2,J3,J4,J5
0.06758203,-0.66626185,-0.13180608,0.10830033,0.19770911
0.06757937,-0.66674107,-0.13180608,0.10830909,0.19770911
0.06758203,-0.66700733,-0.13180608,0.10833536,0.19770911
0.06759002,-0.66664523,-0.13180608,0.10824516,0.19770911
0.06764486,-0.66641629,-0.13180608,0.10823203,0.19770911
0.06762889,-0.66749728,-0.13180608,0.10822765,0.19770911
0.06766510,-0.66789663,-0.13180608,0.10823203,0.19770911
0.06763581,-0.66761440,-0.13180608,0.10824516,0.19770911
0.06762250,-0.66782743,-0.13180608,0.10826705,0.19770911
0.06754369,-0.66772091,-0.13180608,0.10829771,0.19770911
0.06751706,-0.66687953,-0.13180608,0.10833711,0.19770911
0.06750109,-0.66729492,-0.13180608,0.10838527,0.19770911
0.06749576,-0.66779011,-0.13180608,0.10844219,0.19770911
0.06750109,-0.66760373,-0.13180608,0.10837389,0.19770911
0.06751706,-0.66715115,-0.13180608,0.10837389,0.19770911
0.06754369,-0.66724700,-0.13180608,0.10837389,0.19770911
0.06758097,-0.66629910,-0.13180608,0.10837389,0.19770911
0.06762889,-0.66589975,-0.13180608,0.10837389,0.19770911
0.06768747,-0.66604882,-0.13180608,0.10837389,0.19770911
0.06767522,-0.66638434,-0.13413207,0.10837389,0.19770911
0.06770983,-0.66614467,-0.13451973,0.10837389,0.19770911
0.06766830,-0.66532993,-0.13326727,0.10837389,0.19770911
0.06766830,-0.66593170,-0.13067290,0.10837389,0.19770911
0.06766830,-0.66595834,-0.12703481,0.10837389,0.19770911
0.06766830,-0.66582519,-0.12265122,0.10837389,0.19770911
0.06766830,-0.66593170,-0.11704499,0.10837389,0.19770911
0.06766830,-0.66586244,-0.11193576,0.10837389,0.19770911
0.06766830,-0.66639495,-0.10752235,0.10837389,0.19770911
0.06766830,-0.66671449,-0.10400354,0.10837389,0.19538312
0.06766830,-0.66640562,-0.10157815,0.10837389,0.19499546
0.06766830,-0.66664523,-0.10044498,0.10837389,0.19624792
0.06766830,-0.66743338,-0.10080282,0.10837389,0.19961762
0.06766830,-0.66717774,-0.10285049,0.10837389,0.20338494
0.06766830,-0.66747063,-0.10678678,0.10837389,0.20735104
0.06766830,-0.66749728,-0.10824797,0.10837389,0.21131715
0.06766830,-0.66684228,-0.10946067,0.10837389,0.21508446
0.06766830,-0.66791260,-0.11032546,0.10837389,0.21845417
0.06766830,-0.66753983,-0.11074295,0.10837389,0.22122745
0.06766830,-0.66695410,-0.11061373,0.10837389,0.22320554
0.06766830,-0.66574001,-0.10983840,0.10837389,0.22418961
0.06766830,-0.66588908,-0.10983840,0.10837389,0.22398087
0.06766830,-0.66580921,-0.10983840,0.10837389,0.22238050
0.06766830,-0.66591573,-0.10983840,0.10837389,0.21905127
0.06766830,-0.66539383,-0.10983840,0.10837389,0.21874917
0.06766830,-0.66623521,-0.10983840,0.10837389,0.21897601
0.06766830,-0.66644824,-0.10983840,0.10837389,0.21983121
0.06766830,-0.66644824,-0.10983840,0.10837389,0.21989335
0.06766830,-0.66663462,-0.10983840,0.10837389,0.21993773
0.06766830,-0.66659200,-0.10983840,0.10837389,0.21996434
0.06766830,-0.66709787,-0.10983840,0.10837389,0.21997322
0.06766830,-0.66815221,-0.10983840,0.10837389,0.21996434
0.06766830,-0.66776353,-0.10983840,0.10837389,0.21993773
0.06766830,-0.66752386,-0.10983840,0.10837389,0.21989335
0.06766830,-0.66701800,-0.10983840,0.10837389,0.21983121
0.06766830,-0.66706061,-0.10983840,0.10837389,0.21975134
0.06766830,-0.66647482,-0.10983840,0.10837389,0.21965371
0.06766830,-0.66649079,-0.10983840,0.10837389,0.21953835
0.06766830,-0.66551632,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66595834,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66582519,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66511697,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66501045,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66550571,-0.10983840,0.10837389,0.21967679
0.06766830,-0.66624057,-0.10983840,0.10892031,0.21967679
0.06766830,-0.66645354,-0.10983840,0.10846496,0.21967679
0.06766830,-0.66656005,-0.10983840,0.10807966,0.21812613
0.06766830,-0.66656005,-0.10983840,0.10852941,0.21786769
0.06766830,-0.66603822,-0.10983840,0.10879421,0.21792734
0.06766830,-0.66575599,-0.10983840,0.10827091,0.21952769
0.06766830,-0.66566014,-0.10983840,0.10710660,0.22237056
0.06766830,-0.66611272,-0.10983840,0.10506593,0.22693309
0.06766830,-0.66588378,-0.10983840,0.10299723,0.23149560
0.06766830,-0.66696477,-0.10983840,0.10099858,0.23585932
0.06766830,-0.66736412,-0.10983840,0.09922953,0.23982544
0.06766830,-0.66749728,-0.10983840,0.09761400,0.24319515
0.06766830,-0.66776353,-0.10983840,0.09637062,0.24576963
0.06766830,-0.66816288,-0.10983840,0.09559748,0.24735013
0.06766830,-0.66829598,-0.10983840,0.09539266,0.24773778
0.06766830,-0.66816288,-0.10983840,0.09478240,0.24673383
0.06766830,-0.66776353,-0.10983840,0.09541298,0.24646544
0.06766830,-0.66709787,-0.10983840,0.09683605,0.24551120
0.06766830,-0.66460150,-0.10983840,0.09764911,0.24261862
0.06766830,-0.66317511,-0.10990762,0.09786689,0.23883143
0.06766830,-0.66369009,-0.10984994,0.09782284,0.23519334
0.06766830,-0.66589892,-0.10980112,0.09746793,0.23200256
0.06766830,-0.66830313,-0.10976119,0.09750339,0.22803645
0.06766830,-0.67306757,-0.10973012,0.09754674,0.22426914
0.06766830,-0.67785907,-0.10970793,0.09759797,0.22089943
0.06766830,-0.68357438,-0.10969462,0.09753650,0.21812613
0.06766830,-0.68847847,-0.10969018,0.09765944,0.21614805
0.06766830,-0.69318557,-0.10969462,0.09755699,0.21516398
0.06766830,-0.69631821,-0.10970793,0.09747030,0.21537271
0.06770983,-0.69809121,-0.10973012,0.09739937,0.21697308
0.06767522,-0.69787472,-0.10976119,0.09734420,0.22016385
0.06764593,-0.69668430,-0.10980112,0.09730479,0.21825536
0.06762197,-0.69347745,-0.11145598,0.09728115,0.21837534
0.06760333,-0.69069326,-0.11172596,0.09727327,0.21832174
0.06759002,-0.68951768,-0.11155804,0.09728115,0.22124237
0.06758203,-0.68799764,-0.10992572,0.09730479,0.22464225
0.06757937,-0.68702030,-0.10705800,0.09734420,0.22832258
0.06758203,-0.68791562,-0.10325307,0.09739937,0.23208456
0.06759002,-0.68870628,-0.09880912,0.09747030,0.23572940
0.06764486,-0.68992877,-0.09402437,0.09755699,0.23905827
0.06762889,-0.69014883,-0.08842169,0.09765944,0.24187240
0.06762356,-0.68971962,-0.08372071,0.09753650,0.24397296
0.06767043,-0.68985718,-0.08012026,0.09753650,0.24516116
0.06765179,-0.68971962,-0.07781912,0.09753650,0.24523820
0.06760919,-0.68887776,-0.07701610,0.09753650,0.24400526
0.06754263,-0.68896031,-0.07791000,0.09753650,0.24126357
0.06749204,-0.68912536,-0.08069962,0.09753650,0.24137682
0.06745742,-0.68853110,-0.08243347,0.09753650,0.24086915
0.06743879,-0.68923545,-0.08481910,0.09753650,0.24164449
0.06743612,-0.68918037,-0.08628029,0.09753650,0.24164449
0.06744944,-0.68963712,-0.08749299,0.09753650,0.24164449
0.06747872,-0.69023138,-0.08835778,0.09753650,0.24164449
0.06752399,-0.68974715,-0.08877527,0.09753650,0.24164449
0.06758522,-0.68940049,-0.08864605,0.09753650,0.24164449
0.06758097,-0.68956560,-0.08787072,0.09753650,0.24164449
0.06762889,-0.68940049,-0.08787072,0.09753650,0.24164449
0.06768747,-0.68974715,-0.08787072,0.09753650,0.24009383
0.06767522,-0.68896031,-0.08787072,0.09753650,0.23983538
0.06770983,-0.68868518,-0.08787072,0.09753650,0.23989503
0.06766830,-0.68892175,-0.08787072,0.09753650,0.24149539
0.06766830,-0.68886673,-0.08787072,0.09759797,0.24433826
0.06766830,-0.68894929,-0.08787072,0.09754674,0.24890077
0.06766830,-0.68959856,-0.08787072,0.09750339,0.25346330
0.06766830,-0.68959856,-0.08792610,0.09746793,0.25782701
0.06766830,-0.68937850,-0.08787995,0.09744035,0.26179311
0.06770983,-0.68850911,-0.08784090,0.09742065,0.26516283
0.06767522,-0.68820643,-0.08780894,0.09740882,0.26773730
0.06768747,-0.68847054,-0.08778410,0.09740488,0.26931778
0.06767043,-0.68892729,-0.08776635,0.09740882,0.26970544
0.06762943,-0.68878973,-0.08781108,0.09742065,0.26870149
0.06752825,-0.68848705,-0.08776138,0.09744035,0.26610711
0.07222496,-0.68801934,-0.08778126,0.09752940,0.26476520
0.07296248,-0.68779927,-0.08776919,0.09751364,0.26312509
0.07433368,-0.68782675,-0.08767688,0.09751364,0.26270759
0.06965339,-0.68768919,-0.08761299,0.09752940,0.26283681
0.06004431,-0.68822843,-0.08757748,0.09744035,0.26361215
0.04662913,-0.68822843,-0.08757038,0.09742065,0.26361215
0.03053057,-0.68768919,-0.08759169,0.09740882,0.26361215
0.01287131,-0.68739754,-0.08758814,0.09740488,0.26206148
-0.00920642,-0.68772769,-0.08761512,0.09740882,0.26102772
-0.02736384,-0.68825048,-0.08762435,0.09748212,0.26173347
-0.04087087,-0.68896580,-0.08756755,0.09745059,0.26388052
-0.04923815,-0.68946105,-0.08987933,0.09743483,0.26717073
-0.05181708,-0.68973613,-0.09029540,0.09743483,0.27208114
-0.04800060,-0.68979120,-0.08900531,0.09745059,0.27689216
-0.03710019,-0.68919688,-0.08646419,0.09748212,0.28140497
-0.03269104,-0.68916941,-0.08280622,0.09740882,0.28542081
-0.02123948,-0.68970865,-0.07837790,0.09740488,0.28874081
-0.01116578,-0.68959856,-0.07280362,0.09740882,0.29116619
0.00038784,-0.68926841,-0.06774765,0.09742065,0.29249817
0.01229869,-0.68871820,-0.06345031,0.09744035,0.29253793
0.02344405,-0.68794781,-0.05999275,0.09746793,0.29108667
0.03190514,-0.68779927,-0.05765522,0.09750339,0.28794560
0.03806722,-0.68789828,-0.05652790,0.09754674,0.28595755
0.04837611,-0.68745810,-0.05685788,0.09759797,0.28509277
0.05823192,-0.68732053,-0.05883685,0.09759797,0.28467527
0.06692021,-0.68748564,-0.06280669,0.09754674,0.28480449
0.07372654,-0.68754065,-0.06423061,0.09756487,0.28557983
0.07877408,-0.68748564,-0.06545822,0.09747817,0.28402916
0.07977121,-0.68732053,-0.06631395,0.09746872,0.28377074
0.07618699,-0.68745810,-0.06670375,0.09748527,0.28460571
0.07677852,-0.68789828,-0.06653353,0.09730007,0.28555995
0.07676920,-0.68822843,-0.06570920,0.09721573,0.28785613
